DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
GH201700000011,GHGE7IFL,GH,2017.0,11.0,GH2017OTH,45713.15625,51971.27734375,58579.765625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.009816821365111127,0.015392142476759539,0.015762506957222793,27.190533108181423,27.05240715874566,26.844813028971355,26.93585205078125,-9999,-9999,-9999,-9999,-9999,3698.222222222222,3711.4444444444443,3780.4444444444443,3704.3333333333335,4031.777777777778,4021.222222222222,3994.5555555555557,-9999,-9999,-9999,-9999,34.67567567567568,1244.3897705078125,12.0,2.1670586268107095,0.03508197903500108,0.10521957087071797,0.537942151965757,23.331885443793404,23.557498508029514,23.720277574327255,23.69672309027778,0.21750713039088893,60.50251266891892,-1.0,3.7502457902238175,2.7858982395481418,8.285417546452702,0.5721899668375651,0.565498415629069,0.44933624267578126,0.3368313471476237,0.7237321217854817,0.7207874298095703,0.5010782241821289,0.34090105692545575,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.15896705824128646,19.47323269314236,20.06259324815538,20.595740424262154,20.457592434353298,-9999,-9999,-9999,-9999,10738.41879,63623.18013,10767.3214,1438.0,1161.3,1490.7,1101.7,1400.9,1593.2,1185.5,0.081031118856894,0.0,0.0,0.0,27.23333485921224,24.075002034505207,26.819666544596355,27.30499776204427,26.40899912516276,24.862998962402344,25.63300069173177,27.151334126790363,26.645334879557293,26.462666829427082,25.475667317708332,24.683334350585938,148.0810810810811,30.443243243243245,14.887477115974114,16.9155898756812,19.231332222837192,21.676719228967983,44982.20703125,47274.0234375,49376.14453125,50788.671875,141.7880278716216,149.01197212837837,155.63800675675677,160.09036106418918,-9999,-9999,-9999,-9999
GH201700000012,GHGE7IFL,GH,2017.0,12.0,GH2017OTH,3799.822265625,4320.01708984375,4869.33544921875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7264961329373446,0.8231347690929066,0.8400903181596235,31.853635787963867,30.74333381652832,31.046667098999023,30.877273559570312,-9999,-9999,-9999,-9999,-9999,2318,2305,2260,2897,3403,3526,3501,-9999,-9999,-9999,-9999,66.76923076923077,1332.0692138671875,-9999,0.36531269550323486,0.01446845460727486,0.05456545036554063,0.3278973482038071,26.610000610351562,26.162500381469727,26.477500915527344,26.516136169433594,0.31009415217808317,84.92327008928571,-1.0,7.673097882952009,1.8856658935546875,6.755883353097098,0.4466914236545563,0.40973296761512756,0.2784476578235626,0.20691804587841034,0.4974110424518585,0.4476429522037506,0.24941162765026093,0.1714669018983841,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.833551134381976,21.366363525390625,21.581666946411133,21.90833282470703,22.155000686645508,-9999,-9999,-9999,-9999,3263.611048,71774.97543,958.933085,1268,1121,1237,900,1126,1302,938,0.014078304171562195,3.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,69.42857142857143,0.0,26.565797932942708,30.184842936197917,34.317138671875,38.6807861328125,16296.4619140625,21375.1953125,27879.607421875,35826.94140625,1357.627232142857,1780.726841517857,2322.597237723214,2984.6746651785716,-9999,-9999,-9999,-9999
GH201700000013,GHGE7IFL,GH,2017.0,13.0,GH2017OTH,3520.484619140625,4002.4384765625,4511.37451171875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8089661598205566,0.8917393684387207,0.8992635409037272,31.853635787963867,30.74333381652832,31.046667098999023,30.877273559570312,-9999,-9999,-9999,-9999,-9999,2318.0,2305.0,2260.0,2897.0,3403.0,3526.0,3501.0,-9999,-9999,-9999,-9999,67.33333333333333,1332.0692138671875,-9999,0.36531269550323486,0.01446845460727486,0.05456545036554063,0.3278973482038071,26.610000610351562,26.162500381469727,26.477500915527344,26.516136169433594,0.35379600524902344,54.02071271623884,-1.0,8.117961883544922,1.660682133265904,6.360327584402902,0.4466914236545563,0.40973296761512756,0.2784476578235626,0.20691804587841034,0.4974110424518585,0.4476429522037506,0.24941162765026093,0.1714669018983841,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.185531051070601,21.366363525390625,21.581666946411133,21.90833282470703,22.155000686645508,-9999,-9999,-9999,-9999,2300.179257,71517.02253,998.8054842,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.014860432062830244,3.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,62.857142857142854,0.0,25.455043247767858,28.922773088727677,32.88229588099888,37.06349400111607,16936.748046875,22239.466796875,29032.591796875,37335.21875,1411.014369419643,1852.788364955357,2418.729073660714,3110.428292410714,-9999,-9999,-9999,-9999
GH201700000014,GHGE7IFL,GH,2017.0,14.0,GH2017OTH,4267.06640625,4851.2275390625,5468.091796875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9652044122869318,0.9851512041958895,0.9851219870827415,31.853635787963867,30.74333381652832,31.046667098999023,30.877273559570312,-9999,-9999,-9999,-9999,-9999,2318,2305,2260,2897,3403,3526,3501,-9999,-9999,-9999,-9999,82.7,1332.0692138671875,-9999,0.36531269550323486,0.01446845460727486,0.05456545036554063,0.3278973482038071,26.610000610351562,26.162500381469727,26.477500915527344,26.516136169433594,0.0,0.0,-1.0,0.0,0.0,0.0,0.4466914236545563,0.40973296761512756,0.2784476578235626,0.20691804587841034,0.4974110424518585,0.4476429522037506,0.24941162765026093,0.1714669018983841,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.074308122907366,21.366363525390625,21.581666946411133,21.90833282470703,22.155000686645508,-9999,-9999,-9999,-9999,2777.536674,69678.72341,2736.773779,1268.0,1121.0,1237.0,900.0,1126.0,1302.0,938.0,0.02125613047526433,3.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,61.46153846153846,0.0,31.789542643229165,36.12021484375,41.06507161458333,46.28675944010417,17210.001953125,22652.69140625,29629.2265625,38161.62890625,1544.0306490384614,2032.3326322115386,2658.2466947115386,3423.748497596154,-9999,-9999,-9999,-9999
GH201700000015,GHGE7IFL,GH,2017.0,15.0,GH2017OTH,45636.51171875,51884.140625,58481.546875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3556362665616549,0.5272307762732873,0.6370026515080378,31.35727310180664,29.815000534057617,30.065000534057617,30.242727279663086,-9999,-9999,-9999,-9999,-9999,2184,2419,2587,3205,3959,3929,3901,-9999,-9999,-9999,-9999,68.57142857142857,1332.0692138671875,-9999,0.36531269550323486,0.020562723206976694,0.08297297639224255,0.48647459935696935,26.054546356201172,25.669166564941406,25.669166564941406,26.03136444091797,0.3372206687927246,142.35108293805803,-1.0,7.386096954345703,3.0268342154366628,10.053534371512276,0.5222893953323364,0.4903590977191925,0.3533516824245453,0.26088473200798035,0.630435049533844,0.5794861912727356,0.3523097038269043,0.23703737556934357,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.985028076171875,20.75181770324707,21.523332595825195,21.273332595825195,21.81999969482422,-9999,-9999,-9999,-9999,6111.864317,70501.72604,3570.173644,1268,1121,1237,900,1126,1302,938,0.019327989646366665,2.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,70.5,0.14285714285714285,328.3257751464844,373.0534362792969,424.1243896484375,478.05450439453125,18444.1484375,24276.11328125,31751.599609375,40894.1875,1536.605747767857,2022.474330357143,2645.267020089286,3406.9475446428573,-9999,-9999,-9999,-9999
GH201700000016,GHGE7IFL,GH,2017.0,16.0,GH2017OTH,4267.06640625,4851.2275390625,5468.091796875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9060467084248861,0.9354286988576254,0.9338256518046061,31.35727310180664,29.815000534057617,30.065000534057617,30.242727279663086,-9999,-9999,-9999,-9999,-9999,2184,2419,2587,3205,3959,3929,3901,-9999,-9999,-9999,-9999,87.0,1332.0692138671875,-9999,0.36531269550323486,0.014561227314820877,0.0739597620840671,0.46764204728506953,26.054546356201172,25.669166564941406,25.669166564941406,26.03136444091797,0.0,0.0,-1.0,0.0,0.0,0.0,0.4852331578731537,0.4460873305797577,0.30786940455436707,0.22452668845653534,0.5645426511764526,0.505963146686554,0.2885802984237671,0.19227656722068787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.144423662605933,20.75181770324707,21.523332595825195,21.273332595825195,21.81999969482422,-9999,-9999,-9999,-9999,2744.06565,68938.68712,2744.054998,1268.0,1121.0,1237.0,900.0,1126.0,1302.0,938.0,0.021298199892044067,3.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,62.6875,0.0,31.789542061941965,36.12021745954241,41.065072195870535,46.28676060267857,21181.27734375,27879.88671875,36466.28125,46967.5703125,1544.0306396484375,2032.332763671875,2658.24658203125,3423.74853515625,-9999,-9999,-9999,-9999
GH201700000017,GHGE7IFL,GH,2017.0,17.0,GH2017OTH,3733.68310546875,4244.82421875,4784.5810546875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8764645503117487,0.9164507939265325,0.9146869365985577,31.35727310180664,29.815000534057617,30.065000534057617,30.242727279663086,-9999,-9999,-9999,-9999,-9999,2184,2419,2587,3205,3959,3929,3901,-9999,-9999,-9999,-9999,87.85714285714286,1332.0692138671875,-9999,0.36531269550323486,0.014561227314820877,0.0739597620840671,0.46764204728506953,26.054546356201172,25.669166564941406,25.669166564941406,26.03136444091797,0.0,0.0,-1.0,0.0,0.0,0.0,0.4852331578731537,0.4460873305797577,0.30786940455436707,0.22452668845653534,0.5645426511764526,0.505963146686554,0.2885802984237671,0.19227656722068787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.098559149380389,20.75181770324707,21.523332595825195,21.273332595825195,21.81999969482422,-9999,-9999,-9999,-9999,2441.442391,68309.8739,2441.430133,1268.0,1121.0,1237.0,900.0,1126.0,1302.0,938.0,0.021339207887649536,3.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,64.07142857142857,0.0,31.789542643229165,36.12021484375,41.065067545572916,46.28675944010417,18533.5,24394.75,31907.796875,41096.3671875,1544.030552455357,2032.3325892857142,2658.246651785714,3423.748604910714,-9999,-9999,-9999,-9999
GH201700000018,GHGE7IFL,GH,2017.0,18.0,GH2017OTH,15592.400390625,17726.998046875,19981.1015625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.752687931060791,0.9277923901875814,0.9273370901743571,31.35727310180664,29.815000534057617,30.065000534057617,30.242727279663086,-9999,-9999,-9999,-9999,-9999,2184.0,2419.0,2587.0,3205.0,3959.0,3929.0,3901.0,-9999,-9999,-9999,-9999,81.86666666666666,1332.0692138671875,-9999,0.36531269550323486,0.014561227314820877,0.0739597620840671,0.46764204728506953,26.054546356201172,25.669166564941406,25.669166564941406,26.03136444091797,0.06455243031183878,11.531749471028645,-1.0,1.1502201080322265,0.3343772888183594,1.46146608988444,0.4852331578731537,0.4460873305797577,0.30786940455436707,0.22452668845653534,0.5645426511764526,0.505963146686554,0.2885802984237671,0.19227656722068787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.581233654992054,20.75181770324707,21.523332595825195,21.273332595825195,21.81999969482422,-9999,-9999,-9999,-9999,3962.311374,69176.96474,3692.104601,1268.0,1121.0,1237.0,900.0,1126.0,1302.0,938.0,0.015911282102266947,3.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,66.46666666666667,0.0,74.01790945870536,84.10134451729911,95.61479840959821,107.77283586774554,19857.24609375,26137.1328125,34186.796875,44031.65234375,1544.03046875,2032.3326822916667,2658.246614583333,3423.7484375,-9999,-9999,-9999,-9999
GH201700000019,GHGE7IFL,GH,2017.0,19.0,GH2017OTH,5326.6533203125,6055.8720703125,6825.916015625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7545466423034668,0.8849440415700277,0.8824280103047689,31.35727310180664,29.815000534057617,30.065000534057617,30.242727279663086,-9999,-9999,-9999,-9999,-9999,2184.0,2419.0,2587.0,3205.0,3959.0,3929.0,3901.0,-9999,-9999,-9999,-9999,84.5,1332.0692138671875,12,4.093337059020996,0.014561227314820877,0.0739597620840671,0.46764204728506953,26.054546356201172,25.669166564941406,25.669166564941406,26.03136444091797,0.0,0.0,-1.0,0.0,0.0,0.0,0.4852331578731537,0.4460873305797577,0.30786940455436707,0.22452668845653534,0.5645426511764526,0.505963146686554,0.2885802984237671,0.19227656722068787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.109486547009698,20.75181770324707,21.523332595825195,21.273332595825195,21.81999969482422,-9999,-9999,-9999,-9999,3234.830908,67641.00195,3227.554978,1268.0,1121.0,1237.0,900.0,1126.0,1302.0,938.0,0.022375181317329407,3.0,3.0,3.0,27.43199920654297,24.319000244140625,26.89699935913086,27.552000045776367,26.53499984741211,25.076000213623047,25.86400032043457,27.434999465942383,26.937000274658203,26.78700065612793,25.727001190185547,24.972000122070312,64.21428571428571,0.0,32.81592814127604,37.28642578125,42.390934244791666,47.78121744791667,18533.21875,24394.375,31907.3125,41095.73828125,1544.0306919642858,2032.3325892857142,2658.246651785714,3423.7488839285716,-9999,-9999,-9999,-9999
GH201700000020,GHGE7IFL,GH,2017.0,20.0,GH2017OTH,3460.2568359375,3933.96533203125,4434.19482421875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9428958892822266,0.9753646850585938,0.9801141565496271,31.853635787963867,30.74333381652832,31.046667098999023,30.877273559570312,-9999,-9999,-9999,-9999,-9999,2318.0,2305.0,2260.0,2897.0,3403.0,3526.0,3501.0,-9999,-9999,-9999,-9999,68.8,1332.0692138671875,-9999,0.36531269550323486,0.01446845460727486,0.05456545036554063,0.3278973482038071,26.610000610351562,26.162500381469727,26.477500915527344,26.516136169433594,0.23415017127990723,31.005231584821427,-1.0,5.314480372837612,1.2458339418683733,4.423445565359933,0.4466914236545563,0.40973296761512756,0.2784476578235626,0.20691804587841034,0.4974110424518585,0.4476429522037506,0.24941162765026093,0.1714669018983841,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.344820375795718,21.366363525390625,21.581666946411133,21.90833282470703,22.155000686645508,-9999,-9999,-9999,-9999,1631.609814,71213.72208,1263.381754,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.018115865332739695,3.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,46.357142857142854,0.0,28.144901820591517,31.979069301060267,36.35699898856027,40.980028424944194,17522.541015625,23030.1640625,30087.3984375,38715.04296875,1459.806640625,1918.647739955357,2506.5876116071427,3225.3585379464284,-9999,-9999,-9999,-9999
GH201700000021,GHGE7IFL,GH,2017.0,21.0,GH2017OTH,4000.374755859375,4548.025390625,5126.3369140625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9623479109544021,0.9783119788536658,0.9785566329956055,31.853635787963867,30.74333381652832,31.046667098999023,30.877273559570312,-9999,-9999,-9999,-9999,-9999,2318.0,2305.0,2260.0,2897.0,3403.0,3526.0,3501.0,-9999,-9999,-9999,-9999,84.83333333333333,1332.0692138671875,-9999,0.36531269550323486,0.01446845460727486,0.05456545036554063,0.3278973482038071,26.610000610351562,26.162500381469727,26.477500915527344,26.516136169433594,0.041190234820048015,0.041642260551452634,-1.0,1.0819788614908854,0.4310731887817383,1.5402383168538412,0.4466914236545563,0.40973296761512756,0.2784476578235626,0.20691804587841034,0.4974110424518585,0.4476429522037506,0.24941162765026093,0.1714669018983841,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.657563756723873,21.366363525390625,21.581666946411133,21.90833282470703,22.155000686645508,-9999,-9999,-9999,-9999,1602.984318,69943.92273,1836.622295,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.022190372149149578,3.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,42.93333333333333,0.0,31.789542061941965,36.12021745954241,41.065072195870535,46.28676060267857,19857.9765625,26138.09375,34188.05078125,44033.2734375,1544.0305989583333,2032.3328125,2658.246614583333,3423.7484375,-9999,-9999,-9999,-9999
GH201700000022,GHGE7IFL,GH,2017.0,22.0,GH2017OTH,3733.68310546875,4244.82373046875,4784.5810546875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9645469188690186,0.9803463617960612,0.9801335334777832,31.853635787963867,30.74333381652832,31.046667098999023,30.877273559570312,-9999,-9999,-9999,-9999,-9999,2318.0,2305.0,2260.0,2897.0,3403.0,3526.0,3501.0,-9999,-9999,-9999,-9999,83.2,1332.0692138671875,-9999,0.36531269550323486,0.01446845460727486,0.05456545036554063,0.3278973482038071,26.610000610351562,26.162500381469727,26.477500915527344,26.516136169433594,0.044132394450051446,0.04461670773369925,-1.0,1.1592630658830916,0.4618641308375767,1.6502553394862585,0.4466914236545563,0.40973296761512756,0.2784476578235626,0.20691804587841034,0.4974110424518585,0.4476429522037506,0.24941162765026093,0.1714669018983841,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.786406418372845,21.366363525390625,21.581666946411133,21.90833282470703,22.155000686645508,-9999,-9999,-9999,-9999,1664.68124,70068.29933,1774.91882,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.02202650691781725,3.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,41.42857142857143,0.0,31.966487630208334,36.3212646484375,41.293644205729166,46.54439697265625,18534.1484375,24395.6015625,31908.91015625,41097.796875,1544.0306919642858,2032.3325892857142,2658.246651785714,3423.748604910714,-9999,-9999,-9999,-9999
GH201700000023,GHGE7IFL,GH,2017.0,23.0,GH2017OTH,3723.015625,4232.6953125,4770.91064453125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8248847814706656,0.8716038923997146,0.8725141378549429,31.35727310180664,29.815000534057617,30.065000534057617,30.242727279663086,-9999,-9999,-9999,-9999,-9999,2184,2419,2587,3205,3959,3929,3901,-9999,-9999,-9999,-9999,89.35714285714286,1332.0692138671875,-9999,0.36531269550323486,0.014561227314820877,0.0739597620840671,0.46764204728506953,26.054546356201172,25.669166564941406,25.669166564941406,26.03136444091797,0.0,0.0,-1.0,0.0,0.0,0.0,0.4852331578731537,0.4460873305797577,0.30786940455436707,0.22452668845653534,0.5645426511764526,0.505963146686554,0.2885802984237671,0.19227656722068787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.8844759666313555,20.75181770324707,21.523332595825195,21.273332595825195,21.81999969482422,-9999,-9999,-9999,-9999,1832.355548,66673.06338,1770.5177,1268,1121,1237,900,1126,1302,938,0.03178507302488599,3.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,61.57142857142857,0.0,29.98180389404297,34.06621170043945,38.7298698425293,43.654624938964844,18532.880859375,24393.93359375,31906.73046875,41094.9921875,1544.030552455357,2032.332728794643,2658.246651785714,3423.748604910714,-9999,-9999,-9999,-9999
GH201700000024,GHGE7IFL,GH,2017.0,24.0,GH2017OTH,1461.83203125,1661.95654296875,1873.28515625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5524616922651019,0.582820211138044,0.5926072256905692,31.473636627197266,30.020000457763672,30.33333396911621,30.386363983154297,-9999,-9999,-9999,-9999,-9999,2272.0,2138.0,2332.0,2838.0,3234.0,3215.0,3193.0,-9999,-9999,-9999,-9999,98.83333333333333,1332.0692138671875,12,0.0,0.010767760447768119,0.06941674193560872,0.46441950358334194,26.134546279907227,25.809165954589844,26.032499313354492,26.176515579223633,0.0,0.0,-1.0,0.0,0.0,0.0,0.4735755920410156,0.42961084842681885,0.28885403275489807,0.21016252040863037,0.5437483787536621,0.47988975048065186,0.263030081987381,0.17532436549663544,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.887167537913603,20.795454025268555,21.59833335876465,21.731666564941406,21.96666717529297,-9999,-9999,-9999,-9999,425.9600249,63667.48329,428.1828072,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0234277606010437,3.0,3.0,3.0,27.5,24.419403076171875,26.985074996948242,27.69552230834961,26.6776123046875,25.113433837890625,25.941791534423828,27.598506927490234,26.992536544799805,26.922388076782227,25.8089542388916,25.023880004882812,58.75,0.0,20.33254623413086,23.102439880371094,26.265159606933594,29.604944229125977,10420.46484375,13715.953125,17940.16796875,23106.44140625,1544.030517578125,2032.332763671875,2658.24658203125,3423.74853515625,-9999,-9999,-9999,-9999
GH201700000025,GHGE7IFL,GH,2017.0,25.0,GH2017OTH,2689.69970703125,3057.919189453125,3446.75341796875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6061618804931641,0.6380778789520264,0.6455316543579102,31.473636627197266,30.020000457763672,30.33333396911621,30.386363983154297,-9999,-9999,-9999,-9999,-9999,2272.0,2138.0,2332.0,2838.0,3234.0,3215.0,3193.0,-9999,-9999,-9999,-9999,96.0909090909091,1332.0692138671875,12,0.0,0.010767760447768119,0.06941674193560872,0.46441950358334194,26.134546279907227,25.809165954589844,26.032499313354492,26.176515579223633,0.0,0.0,-1.0,0.0,0.0,0.0,0.4735755920410156,0.42961084842681885,0.28885403275489807,0.21016252040863037,0.5437483787536621,0.47988975048065186,0.263030081987381,0.17532436549663544,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.970489501953125,20.795454025268555,21.59833335876465,21.731666564941406,21.96666717529297,-9999,-9999,-9999,-9999,413.4270628,64073.08133,95.24912577,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.02613469958305359,3.0,3.0,3.0,27.5,24.419403076171875,26.985074996948242,27.69552230834961,26.6776123046875,25.113433837890625,25.941791534423828,27.598506927490234,26.992536544799805,26.922388076782227,25.8089542388916,25.023880004882812,58.61538461538461,0.0,23.102681477864582,26.249949137369793,29.84356180826823,33.63836415608724,17039.380859375,22428.11328125,29335.478515625,37783.2890625,1544.030498798077,2032.3326322115386,2658.246394230769,3423.748497596154,-9999,-9999,-9999,-9999
